,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2021-01-23 01:00:00,32951.9,32974.89,32400.0,32702.18,3359.5382879994745,1542.7247309999548,86515,109493483.74955463
2021-01-23 02:00:00,32702.18,32935.08,32237.39,32706.76,3198.9305129996474,1648.3173749999626,75853,104362190.54273658
2021-01-23 03:00:00,32706.77,32860.0,32053.33,32256.17,3543.4126379994914,1908.8671469998505,73178,114730754.3230685
2021-01-23 04:00:00,32256.17,32612.0,32200.0,32365.01,2109.5663249998447,1034.6168270000162,50704,68388995.2454061
2021-01-23 05:00:00,32365.0,32810.0,32300.0,32582.01,2171.5981049998277,1134.7220080000045,61611,70886156.14103171
2021-01-23 06:00:00,32582.01,33378.52,32267.07,33350.6,3432.487247999648,1836.340357999932,82778,112750693.8717146
2021-01-23 07:00:00,33357.15,33456.0,32771.99,32820.11,3459.2702619995002,1613.3298559999341,86917,114696218.50447994
2021-01-23 08:00:00,32820.11,33150.0,32676.15,32931.18,2401.1610759997807,1188.7764869999949,64338,78955447.93697204
2021-01-23 09:00:00,32931.17,33000.0,32597.76,32943.24,2294.6900609997792,1168.7065539999894,65598,75242590.24286179
2021-01-23 10:00:00,32943.24,33104.94,32350.0,32453.56,3494.2121839995793,1627.5150229999067,86858,114281787.75036609
2021-01-23 11:00:00,32453.56,32532.37,32171.0,32344.37,2788.784033999596,1370.9575919999302,90131,90158382.55879524
2021-01-23 12:00:00,32344.37,32542.37,31511.24,31645.49,4876.619615999415,2227.125084999778,114476,155421648.79950258
2021-01-23 13:00:00,31643.9,32001.28,31469.25,31602.63,2832.0358559995207,1472.127016999925,82125,89995749.36806367
2021-01-23 14:00:00,31604.51,32289.25,31390.16,31865.19,3721.341083999542,2042.933305999882,95038,118464339.62025508
2021-01-23 15:00:00,31865.19,31980.0,31650.0,31721.74,2196.2415919997343,1049.3305690000411,65547,69824254.71730185
2021-01-23 16:00:00,31719.94,32180.0,31609.05,31877.1,2104.6167169997525,1101.445655000007,61911,67298734.3512824
2021-01-23 17:00:00,31877.1,32328.03,31759.65,32121.84,2518.066138999755,1358.957928999951,79587,80752741.53370073
2021-01-23 18:00:00,32120.31,32409.97,32044.77,32239.09,2251.774581999788,1181.8627849999905,69594,72497536.19198205
2021-01-23 19:00:00,32238.8,32345.0,31825.0,32167.48,2438.1041909999867,1139.9757120000027,57407,78273000.74346256
2021-01-23 20:00:00,32169.92,32500.0,32138.24,32348.79,2045.5143309999664,1024.1298640000211,51425,66125445.50675206
